slide_id,fold,split,label,pred,correct,scale,class_id,class_name,class_type,concept_rank,concept_idx,concept_id,concept_text,prompt_text,evidence,weight,contribution,support_region_idx,support_region_score,support_region_x,support_region_y
2483961-B3,0,test,0,0,True,low,0,Adenocarcinoma,true,2,9,adeno_multifocal_glandular_low,multifocal irregular glandular proliferation,A low magnification histopathology image showing multifocal irregular glandular proliferation consistent with lung adenocarcinoma.,0.0013442151248455048,0.0952182486653328,0.000127993815112859,15,0.0013442151248455048,76243.484375,29920.1875
2483961-B3,0,test,0,0,True,low,0,Adenocarcinoma,true,3,11,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.,-0.0024928657803684473,0.09119318425655365,-0.00022733236255589873,15,-0.0024928657803684473,76243.484375,29920.1875
2483961-B3,0,test,0,0,True,low,0,Adenocarcinoma,true,4,0,adeno_lepidic,lepidic growth pattern,A low magnification histopathology image showing lung adenocarcinoma with lepidic growth pattern.,-0.006782496813684702,0.08725082874298096,-0.0005917784874327481,15,-0.006782496813684702,76243.484375,29920.1875
2483961-B3,0,test,0,0,True,low,0,Adenocarcinoma,true,5,4,adeno_solid,solid growth pattern,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.,-0.010999325662851334,0.08452454954385757,-0.0009297130745835602,15,-0.010999325662851334,76243.484375,29920.1875
2483961-B3,0,test,0,0,True,high,0,Adenocarcinoma,true,1,2,adeno_papillary_high,tumor cells lining fibrovascular cores,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,0.2373073250055313,0.11259821057319641,0.026720380410552025,0,0.2373073250055313,65392.5078125,32614.0078125
2483961-B3,0,test,0,0,True,high,0,Adenocarcinoma,true,2,9,adeno_atypical_glands_high,atypical gland-forming tumor cells,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,0.23071816563606262,0.10479380190372467,0.024177834391593933,0,0.23071816563606262,65392.5078125,32614.0078125
2483961-B3,0,test,0,0,True,high,0,Adenocarcinoma,true,3,10,adeno_fused_glands_high,fused back-to-back glands,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,0.22206652164459229,0.09667367488145828,0.021467987447977066,0,0.22206652164459229,65392.5078125,32614.0078125
2483961-B3,0,test,0,0,True,high,0,Adenocarcinoma,true,4,8,adeno_hobnail_high,hobnail adenocarcinoma cells,A high magnification histopathology image showing hobnail-like adenocarcinoma cells lining alveolar spaces.,0.21811749041080475,0.09326284378767014,0.020342256873846054,0,0.21811749041080475,65392.5078125,32614.0078125
2483961-B3,0,test,0,0,True,high,0,Adenocarcinoma,true,5,11,adeno_prominent_nucleoli_high,prominent nucleoli in gland-forming tumor cells,A high magnification histopathology image showing gland-forming adenocarcinoma cells with vesicular chromatin and prominent nucleoli.,0.2155318260192871,0.090046226978302,0.01940782740712166,0,0.2155318260192871,65392.5078125,32614.0078125
2483993-B2,0,test,0,0,True,low,0,Adenocarcinoma,pred,1,4,adeno_solid,solid growth pattern,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.,-0.06850354373455048,0.10624579340219498,-0.007278213277459145,0,-0.06850354373455048,55063.0390625,70995.6328125
2483993-B2,0,test,0,0,True,low,0,Adenocarcinoma,pred,2,5,adeno_mucinous,mucinous features,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,-0.06988981366157532,0.10438472032546997,-0.007295428775250912,0,-0.06988981366157532,55063.0390625,70995.6328125
2483993-B2,0,test,0,0,True,low,0,Adenocarcinoma,pred,3,9,adeno_multifocal_glandular_low,multifocal irregular glandular proliferation,A low magnification histopathology image showing multifocal irregular glandular proliferation consistent with lung adenocarcinoma.,-0.0733310803771019,0.10080358386039734,-0.00739203579723835,0,-0.0733310803771019,55063.0390625,70995.6328125
2483993-B2,0,test,0,0,True,low,0,Adenocarcinoma,pred,4,8,adeno_desmoplastic_invasion_low,desmoplastic stromal invasion,A low magnification histopathology image showing invasive adenocarcinoma glands within desmoplastic stroma.,-0.08623705804347992,0.08804810792207718,-0.0075930096209049225,0,-0.08623705804347992,55063.0390625,70995.6328125
2483993-B2,0,test,0,0,True,low,0,Adenocarcinoma,pred,5,2,adeno_papillary,papillary architecture,A low magnification histopathology image showing lung adenocarcinoma with papillary architecture.,-0.1158456951379776,0.06598217785358429,-0.007643751334398985,0,-0.1158456951379776,55063.0390625,70995.6328125
2483993-B2,0,test,0,0,True,high,0,Adenocarcinoma,pred,1,2,adeno_papillary_high,tumor cells lining fibrovascular cores,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,0.2436617761850357,0.11685436218976974,0.028472941368818283,13,0.2436617761850357,51548.8046875,45127.875
2483993-B2,0,test,0,0,True,high,0,Adenocarcinoma,pred,2,9,adeno_atypical_glands_high,atypical gland-forming tumor cells,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,0.23774310946464539,0.10948660969734192,0.026029687374830246,13,0.23774310946464539,51548.8046875,45127.875
2483993-B2,0,test,0,0,True,high,0,Adenocarcinoma,pred,3,3,adeno_micropapillary_high,floating micropapillary clusters,A high magnification histopathology image showing small floating clusters of adenocarcinoma cells without fibrovascular cores.,0.22862772643566132,0.10047290474176407,0.02297089248895645,13,0.22862772643566132,51548.8046875,45127.875
2483993-B2,0,test,0,0,True,high,0,Adenocarcinoma,pred,4,10,adeno_fused_glands_high,fused back-to-back glands,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,0.22381223738193512,0.0958089679479599,0.021443219855427742,13,0.22381223738193512,51548.8046875,45127.875
2483993-B2,0,test,0,0,True,high,0,Adenocarcinoma,pred,5,8,adeno_hobnail_high,hobnail adenocarcinoma cells,A high magnification histopathology image showing hobnail-like adenocarcinoma cells lining alveolar spaces.,0.21636784076690674,0.0892537534236908,0.01931164227426052,13,0.21636784076690674,51548.8046875,45127.875
2483993-B2,0,test,0,0,True,low,0,Adenocarcinoma,true,1,4,adeno_solid,solid growth pattern,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.,-0.06850354373455048,0.10624579340219498,-0.007278213277459145,0,-0.06850354373455048,55063.0390625,70995.6328125
2483993-B2,0,test,0,0,True,low,0,Adenocarcinoma,true,2,5,adeno_mucinous,mucinous features,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,-0.06988981366157532,0.10438472032546997,-0.007295428775250912,0,-0.06988981366157532,55063.0390625,70995.6328125
2483993-B2,0,test,0,0,True,low,0,Adenocarcinoma,true,3,9,adeno_multifocal_glandular_low,multifocal irregular glandular proliferation,A low magnification histopathology image showing multifocal irregular glandular proliferation consistent with lung adenocarcinoma.,-0.0733310803771019,0.10080358386039734,-0.00739203579723835,0,-0.0733310803771019,55063.0390625,70995.6328125
2483993-B2,0,test,0,0,True,low,0,Adenocarcinoma,true,4,8,adeno_desmoplastic_invasion_low,desmoplastic stromal invasion,A low magnification histopathology image showing invasive adenocarcinoma glands within desmoplastic stroma.,-0.08623705804347992,0.08804810792207718,-0.0075930096209049225,0,-0.08623705804347992,55063.0390625,70995.6328125
2483993-B2,0,test,0,0,True,low,0,Adenocarcinoma,true,5,2,adeno_papillary,papillary architecture,A low magnification histopathology image showing lung adenocarcinoma with papillary architecture.,-0.1158456951379776,0.06598217785358429,-0.007643751334398985,0,-0.1158456951379776,55063.0390625,70995.6328125
2483993-B2,0,test,0,0,True,high,0,Adenocarcinoma,true,1,2,adeno_papillary_high,tumor cells lining fibrovascular cores,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,0.2436617761850357,0.11685436218976974,0.028472941368818283,13,0.2436617761850357,51548.8046875,45127.875
2483993-B2,0,test,0,0,True,high,0,Adenocarcinoma,true,2,9,adeno_atypical_glands_high,atypical gland-forming tumor cells,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,0.23774310946464539,0.10948660969734192,0.026029687374830246,13,0.23774310946464539,51548.8046875,45127.875
2483993-B2,0,test,0,0,True,high,0,Adenocarcinoma,true,3,3,adeno_micropapillary_high,floating micropapillary clusters,A high magnification histopathology image showing small floating clusters of adenocarcinoma cells without fibrovascular cores.,0.22862772643566132,0.10047290474176407,0.02297089248895645,13,0.22862772643566132,51548.8046875,45127.875
2483993-B2,0,test,0,0,True,high,0,Adenocarcinoma,true,4,10,adeno_fused_glands_high,fused back-to-back glands,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,0.22381223738193512,0.0958089679479599,0.021443219855427742,13,0.22381223738193512,51548.8046875,45127.875
2483993-B2,0,test,0,0,True,high,0,Adenocarcinoma,true,5,8,adeno_hobnail_high,hobnail adenocarcinoma cells,A high magnification histopathology image showing hobnail-like adenocarcinoma cells lining alveolar spaces.,0.21636784076690674,0.0892537534236908,0.01931164227426052,13,0.21636784076690674,51548.8046875,45127.875
2484727-B2,0,test,0,0,True,low,0,Adenocarcinoma,pred,1,5,adeno_mucinous,mucinous features,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,0.1296636313199997,0.10359878093004227,0.013432994484901428,0,0.1296636313199997,78975.90625,38062.3203125
2484727-B2,0,test,0,0,True,low,0,Adenocarcinoma,pred,2,0,adeno_lepidic,lepidic growth pattern,A low magnification histopathology image showing lung adenocarcinoma with lepidic growth pattern.,0.12824061512947083,0.10146168619394302,0.013011508621275425,0,0.12824061512947083,78975.90625,38062.3203125
2484727-B2,0,test,0,0,True,low,0,Adenocarcinoma,pred,3,11,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.,0.12384571880102158,0.097225122153759,0.012040914967656136,0,0.12384571880102158,78975.90625,38062.3203125
2484727-B2,0,test,0,0,True,low,0,Adenocarcinoma,pred,4,10,adeno_cribriform_low,cribriform glandular pattern,A low magnification histopathology image showing lung adenocarcinoma with cribriform glandular architecture.,0.10711470246315002,0.08325286209583282,0.008917605504393578,0,0.10711470246315002,78975.90625,38062.3203125
2484727-B2,0,test,0,0,True,low,0,Adenocarcinoma,pred,5,8,adeno_desmoplastic_invasion_low,desmoplastic stromal invasion,A low magnification histopathology image showing invasive adenocarcinoma glands within desmoplastic stroma.,0.10591952502727509,0.08115468174219131,0.008595865219831467,0,0.10591952502727509,78975.90625,38062.3203125
2484727-B2,0,test,0,0,True,high,0,Adenocarcinoma,pred,1,2,adeno_papillary_high,tumor cells lining fibrovascular cores,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,0.2794035077095032,0.12524449825286865,0.03499375283718109,2,0.2794035077095032,28723.923828125,34448.98828125
2484727-B2,0,test,0,0,True,high,0,Adenocarcinoma,pred,2,9,adeno_atypical_glands_high,atypical gland-forming tumor cells,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,0.2593141496181488,0.10184323787689209,0.026409393176436424,2,0.2593141496181488,28723.923828125,34448.98828125
2484727-B2,0,test,0,0,True,high,0,Adenocarcinoma,pred,3,10,adeno_fused_glands_high,fused back-to-back glands,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,0.2560790479183197,0.09918101876974106,0.02539818175137043,2,0.2560790479183197,28723.923828125,34448.98828125
2484727-B2,0,test,0,0,True,high,0,Adenocarcinoma,pred,4,8,adeno_hobnail_high,hobnail adenocarcinoma cells,A high magnification histopathology image showing hobnail-like adenocarcinoma cells lining alveolar spaces.,0.2489147186279297,0.09265420585870743,0.023062994703650475,2,0.2489147186279297,28723.923828125,34448.98828125
2484727-B2,0,test,0,0,True,high,0,Adenocarcinoma,pred,5,3,adeno_micropapillary_high,floating micropapillary clusters,A high magnification histopathology image showing small floating clusters of adenocarcinoma cells without fibrovascular cores.,0.24575480818748474,0.08939645439386368,0.021969608962535858,2,0.24575480818748474,28723.923828125,34448.98828125
2484727-B2,0,test,0,0,True,low,0,Adenocarcinoma,true,1,5,adeno_mucinous,mucinous features,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,0.1296636313199997,0.10359878093004227,0.013432994484901428,0,0.1296636313199997,78975.90625,38062.3203125
2484727-B2,0,test,0,0,True,low,0,Adenocarcinoma,true,2,0,adeno_lepidic,lepidic growth pattern,A low magnification histopathology image showing lung adenocarcinoma with lepidic growth pattern.,0.12824061512947083,0.10146168619394302,0.013011508621275425,0,0.12824061512947083,78975.90625,38062.3203125
2484727-B2,0,test,0,0,True,low,0,Adenocarcinoma,true,3,11,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.,0.12384571880102158,0.097225122153759,0.012040914967656136,0,0.12384571880102158,78975.90625,38062.3203125
2484727-B2,0,test,0,0,True,low,0,Adenocarcinoma,true,4,10,adeno_cribriform_low,cribriform glandular pattern,A low magnification histopathology image showing lung adenocarcinoma with cribriform glandular architecture.,0.10711470246315002,0.08325286209583282,0.008917605504393578,0,0.10711470246315002,78975.90625,38062.3203125
2484727-B2,0,test,0,0,True,low,0,Adenocarcinoma,true,5,8,adeno_desmoplastic_invasion_low,desmoplastic stromal invasion,A low magnification histopathology image showing invasive adenocarcinoma glands within desmoplastic stroma.,0.10591952502727509,0.08115468174219131,0.008595865219831467,0,0.10591952502727509,78975.90625,38062.3203125
2484727-B2,0,test,0,0,True,high,0,Adenocarcinoma,true,1,2,adeno_papillary_high,tumor cells lining fibrovascular cores,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,0.2794035077095032,0.12524449825286865,0.03499375283718109,2,0.2794035077095032,28723.923828125,34448.98828125
2484727-B2,0,test,0,0,True,high,0,Adenocarcinoma,true,2,9,adeno_atypical_glands_high,atypical gland-forming tumor cells,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,0.2593141496181488,0.10184323787689209,0.026409393176436424,2,0.2593141496181488,28723.923828125,34448.98828125
2484727-B2,0,test,0,0,True,high,0,Adenocarcinoma,true,3,10,adeno_fused_glands_high,fused back-to-back glands,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,0.2560790479183197,0.09918101876974106,0.02539818175137043,2,0.2560790479183197,28723.923828125,34448.98828125
2484727-B2,0,test,0,0,True,high,0,Adenocarcinoma,true,4,8,adeno_hobnail_high,hobnail adenocarcinoma cells,A high magnification histopathology image showing hobnail-like adenocarcinoma cells lining alveolar spaces.,0.2489147186279297,0.09265420585870743,0.023062994703650475,2,0.2489147186279297,28723.923828125,34448.98828125
2484727-B2,0,test,0,0,True,high,0,Adenocarcinoma,true,5,3,adeno_micropapillary_high,floating micropapillary clusters,A high magnification histopathology image showing small floating clusters of adenocarcinoma cells without fibrovascular cores.,0.24575480818748474,0.08939645439386368,0.021969608962535858,2,0.24575480818748474,28723.923828125,34448.98828125
2484771-B3,0,test,0,0,True,low,0,Adenocarcinoma,pred,1,5,adeno_mucinous,mucinous features,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,0.03228502720594406,0.09763971716165543,0.003152300836518407,15,0.03228502720594406,43890.03125,28198.41015625
2484771-B3,0,test,0,0,True,low,0,Adenocarcinoma,pred,2,9,adeno_multifocal_glandular_low,multifocal irregular glandular proliferation,A low magnification histopathology image showing multifocal irregular glandular proliferation consistent with lung adenocarcinoma.,0.029550999402999878,0.09495921432971954,0.0028061396442353725,0,0.029550999402999878,34545.36328125,32888.87890625
2484771-B3,0,test,0,0,True,low,0,Adenocarcinoma,pred,3,4,adeno_solid,solid growth pattern,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.,0.025720439851284027,0.09178488701581955,0.0023607476614415646,0,0.025720439851284027,34545.36328125,32888.87890625
2484771-B3,0,test,0,0,True,low,0,Adenocarcinoma,pred,4,11,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.,0.022727925330400467,0.08826962858438492,0.0020061854738742113,15,0.022727925330400467,43890.03125,28198.41015625
2484771-B3,0,test,0,0,True,low,0,Adenocarcinoma,pred,5,10,adeno_cribriform_low,cribriform glandular pattern,A low magnification histopathology image showing lung adenocarcinoma with cribriform glandular architecture.,0.01679251715540886,0.0842009037733078,0.0014139451086521149,15,0.01679251715540886,43890.03125,28198.41015625
2484771-B3,0,test,0,0,True,high,0,Adenocarcinoma,pred,1,2,adeno_papillary_high,tumor cells lining fibrovascular cores,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,0.2325877845287323,0.1209200769662857,0.028124533593654633,2,0.2325877845287323,15943.4912109375,19312.46484375
2484771-B3,0,test,0,0,True,high,0,Adenocarcinoma,pred,2,9,adeno_atypical_glands_high,atypical gland-forming tumor cells,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,0.2216941863298416,0.10779745131731033,0.023898068815469742,2,0.2216941863298416,15943.4912109375,19312.46484375
2484771-B3,0,test,0,0,True,high,0,Adenocarcinoma,pred,3,8,adeno_hobnail_high,hobnail adenocarcinoma cells,A high magnification histopathology image showing hobnail-like adenocarcinoma cells lining alveolar spaces.,0.210873544216156,0.09765896201133728,0.020593691617250443,2,0.210873544216156,15943.4912109375,19312.46484375
2484771-B3,0,test,0,0,True,high,0,Adenocarcinoma,pred,4,3,adeno_micropapillary_high,floating micropapillary clusters,A high magnification histopathology image showing small floating clusters of adenocarcinoma cells without fibrovascular cores.,0.20935118198394775,0.09578094631433487,0.020051853731274605,2,0.20935118198394775,15943.4912109375,19312.46484375
2484771-B3,0,test,0,0,True,high,0,Adenocarcinoma,pred,5,10,adeno_fused_glands_high,fused back-to-back glands,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,0.2076295018196106,0.09420469403266907,0.019559673964977264,2,0.2076295018196106,15943.4912109375,19312.46484375
2484771-B3,0,test,0,0,True,low,0,Adenocarcinoma,true,1,5,adeno_mucinous,mucinous features,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,0.03228502720594406,0.09763971716165543,0.003152300836518407,15,0.03228502720594406,43890.03125,28198.41015625
2484771-B3,0,test,0,0,True,low,0,Adenocarcinoma,true,2,9,adeno_multifocal_glandular_low,multifocal irregular glandular proliferation,A low magnification histopathology image showing multifocal irregular glandular proliferation consistent with lung adenocarcinoma.,0.029550999402999878,0.09495921432971954,0.0028061396442353725,0,0.029550999402999878,34545.36328125,32888.87890625
2484771-B3,0,test,0,0,True,low,0,Adenocarcinoma,true,3,4,adeno_solid,solid growth pattern,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.,0.025720439851284027,0.09178488701581955,0.0023607476614415646,0,0.025720439851284027,34545.36328125,32888.87890625
2484771-B3,0,test,0,0,True,low,0,Adenocarcinoma,true,4,11,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.,0.022727925330400467,0.08826962858438492,0.0020061854738742113,15,0.022727925330400467,43890.03125,28198.41015625
2484771-B3,0,test,0,0,True,low,0,Adenocarcinoma,true,5,10,adeno_cribriform_low,cribriform glandular pattern,A low magnification histopathology image showing lung adenocarcinoma with cribriform glandular architecture.,0.01679251715540886,0.0842009037733078,0.0014139451086521149,15,0.01679251715540886,43890.03125,28198.41015625
2484771-B3,0,test,0,0,True,high,0,Adenocarcinoma,true,1,2,adeno_papillary_high,tumor cells lining fibrovascular cores,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,0.2325877845287323,0.1209200769662857,0.028124533593654633,2,0.2325877845287323,15943.4912109375,19312.46484375
2484771-B3,0,test,0,0,True,high,0,Adenocarcinoma,true,2,9,adeno_atypical_glands_high,atypical gland-forming tumor cells,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,0.2216941863298416,0.10779745131731033,0.023898068815469742,2,0.2216941863298416,15943.4912109375,19312.46484375
2484771-B3,0,test,0,0,True,high,0,Adenocarcinoma,true,3,8,adeno_hobnail_high,hobnail adenocarcinoma cells,A high magnification histopathology image showing hobnail-like adenocarcinoma cells lining alveolar spaces.,0.210873544216156,0.09765896201133728,0.020593691617250443,2,0.210873544216156,15943.4912109375,19312.46484375
2484771-B3,0,test,0,0,True,high,0,Adenocarcinoma,true,4,3,adeno_micropapillary_high,floating micropapillary clusters,A high magnification histopathology image showing small floating clusters of adenocarcinoma cells without fibrovascular cores.,0.20935118198394775,0.09578094631433487,0.020051853731274605,2,0.20935118198394775,15943.4912109375,19312.46484375
2484771-B3,0,test,0,0,True,high,0,Adenocarcinoma,true,5,10,adeno_fused_glands_high,fused back-to-back glands,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,0.2076295018196106,0.09420469403266907,0.019559673964977264,2,0.2076295018196106,15943.4912109375,19312.46484375
2484791-B3,0,test,0,0,True,low,0,Adenocarcinoma,pred,1,5,adeno_mucinous,mucinous features,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,0.10005857050418854,0.11083158850669861,0.011089649982750416,15,0.10005857050418854,50306.640625,26563.466796875
2484791-B3,0,test,0,0,True,low,0,Adenocarcinoma,pred,2,0,adeno_lepidic,lepidic growth pattern,A low magnification histopathology image showing lung adenocarcinoma with lepidic growth pattern.,0.08923366665840149,0.09880504757165909,0.008816736750304699,15,0.08923366665840149,50306.640625,26563.466796875
2484791-B3,0,test,0,0,True,low,0,Adenocarcinoma,pred,3,11,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.,0.0867098867893219,0.09646765142679214,0.008364698849618435,15,0.0867098867893219,50306.640625,26563.466796875
2484791-B3,0,test,0,0,True,low,0,Adenocarcinoma,pred,4,8,adeno_desmoplastic_invasion_low,desmoplastic stromal invasion,A low magnification histopathology image showing invasive adenocarcinoma glands within desmoplastic stroma.,0.0736847072839737,0.084567129611969,0.006231304258108139,15,0.0736847072839737,50306.640625,26563.466796875
2484791-B3,0,test,0,0,True,low,0,Adenocarcinoma,pred,5,10,adeno_cribriform_low,cribriform glandular pattern,A low magnification histopathology image showing lung adenocarcinoma with cribriform glandular architecture.,0.06948231160640717,0.08219508826732635,0.005711104720830917,15,0.06948231160640717,50306.640625,26563.466796875
2484791-B3,0,test,0,0,True,high,0,Adenocarcinoma,pred,1,2,adeno_papillary_high,tumor cells lining fibrovascular cores,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,0.2457062155008316,0.10852638632059097,0.02666560746729374,13,0.2457062155008316,40167.53125,24270.208984375
2484791-B3,0,test,0,0,True,high,0,Adenocarcinoma,pred,2,9,adeno_atypical_glands_high,atypical gland-forming tumor cells,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,0.2379399538040161,0.09982225298881531,0.023751702159643173,13,0.2379399538040161,40167.53125,24270.208984375
2484791-B3,0,test,0,0,True,high,0,Adenocarcinoma,pred,3,10,adeno_fused_glands_high,fused back-to-back glands,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,0.23376771807670593,0.09630610793828964,0.022513259202241898,13,0.23376771807670593,40167.53125,24270.208984375
2484791-B3,0,test,0,0,True,high,0,Adenocarcinoma,pred,4,8,adeno_hobnail_high,hobnail adenocarcinoma cells,A high magnification histopathology image showing hobnail-like adenocarcinoma cells lining alveolar spaces.,0.22758734226226807,0.0908581092953682,0.02067815512418747,13,0.22758734226226807,40167.53125,24270.208984375
2484791-B3,0,test,0,0,True,high,0,Adenocarcinoma,pred,5,3,adeno_micropapillary_high,floating micropapillary clusters,A high magnification histopathology image showing small floating clusters of adenocarcinoma cells without fibrovascular cores.,0.22660711407661438,0.0895952582359314,0.020302923396229744,13,0.22660711407661438,40167.53125,24270.208984375
2484791-B3,0,test,0,0,True,low,0,Adenocarcinoma,true,1,5,adeno_mucinous,mucinous features,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,0.10005857050418854,0.11083158850669861,0.011089649982750416,15,0.10005857050418854,50306.640625,26563.466796875
2484791-B3,0,test,0,0,True,low,0,Adenocarcinoma,true,2,0,adeno_lepidic,lepidic growth pattern,A low magnification histopathology image showing lung adenocarcinoma with lepidic growth pattern.,0.08923366665840149,0.09880504757165909,0.008816736750304699,15,0.08923366665840149,50306.640625,26563.466796875
2484791-B3,0,test,0,0,True,low,0,Adenocarcinoma,true,3,11,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.,0.0867098867893219,0.09646765142679214,0.008364698849618435,15,0.0867098867893219,50306.640625,26563.466796875
2484791-B3,0,test,0,0,True,low,0,Adenocarcinoma,true,4,8,adeno_desmoplastic_invasion_low,desmoplastic stromal invasion,A low magnification histopathology image showing invasive adenocarcinoma glands within desmoplastic stroma.,0.0736847072839737,0.084567129611969,0.006231304258108139,15,0.0736847072839737,50306.640625,26563.466796875
2484791-B3,0,test,0,0,True,low,0,Adenocarcinoma,true,5,10,adeno_cribriform_low,cribriform glandular pattern,A low magnification histopathology image showing lung adenocarcinoma with cribriform glandular architecture.,0.06948231160640717,0.08219508826732635,0.005711104720830917,15,0.06948231160640717,50306.640625,26563.466796875
2484791-B3,0,test,0,0,True,high,0,Adenocarcinoma,true,1,2,adeno_papillary_high,tumor cells lining fibrovascular cores,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,0.2457062155008316,0.10852638632059097,0.02666560746729374,13,0.2457062155008316,40167.53125,24270.208984375
2484791-B3,0,test,0,0,True,high,0,Adenocarcinoma,true,2,9,adeno_atypical_glands_high,atypical gland-forming tumor cells,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,0.2379399538040161,0.09982225298881531,0.023751702159643173,13,0.2379399538040161,40167.53125,24270.208984375
2484791-B3,0,test,0,0,True,high,0,Adenocarcinoma,true,3,10,adeno_fused_glands_high,fused back-to-back glands,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,0.23376771807670593,0.09630610793828964,0.022513259202241898,13,0.23376771807670593,40167.53125,24270.208984375
2484791-B3,0,test,0,0,True,high,0,Adenocarcinoma,true,4,8,adeno_hobnail_high,hobnail adenocarcinoma cells,A high magnification histopathology image showing hobnail-like adenocarcinoma cells lining alveolar spaces.,0.22758734226226807,0.0908581092953682,0.02067815512418747,13,0.22758734226226807,40167.53125,24270.208984375
2484791-B3,0,test,0,0,True,high,0,Adenocarcinoma,true,5,3,adeno_micropapillary_high,floating micropapillary clusters,A high magnification histopathology image showing small floating clusters of adenocarcinoma cells without fibrovascular cores.,0.22660711407661438,0.0895952582359314,0.020302923396229744,13,0.22660711407661438,40167.53125,24270.208984375
2485275-B2,0,test,0,1,False,low,1,NonAdenocarcinoma,pred,1,2,nonadeno_hamartoma_low,pulmonary hamartoma,A low magnification histopathology image showing pulmonary hamartoma with cartilage and benign mesenchymal components.,0.07033026218414307,0.14590243995189667,0.010261356830596924,15,0.07033026218414307,151547.140625,59842.5625
2485275-B2,0,test,0,1,False,low,1,NonAdenocarcinoma,pred,2,8,nonadeno_fibroinflammatory_low,fibroinflammatory scar-like lesion,A low magnification histopathology image showing a fibroinflammatory lung lesion with scarring and no malignant gland formation.,0.02966444380581379,0.09713636338710785,0.002881496213376522,9,0.02966444380581379,157092.8125,67524.15625
2485275-B2,0,test,0,1,False,low,1,NonAdenocarcinoma,pred,3,9,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,0.024916956201195717,0.0930904895067215,0.002319531748071313,15,0.024916956201195717,151547.140625,59842.5625
