edge_type,source_node_id,target_node_id,scale,class_id,class_name,concept_id,concept_text,edge_strength,mean_evidence_score,slide_coverage,low_concept_id,low_concept_text,high_concept_id,high_concept_text,co_occurrence_count,co_occurrence_rate,mean_joint_evidence,correct_count,incorrect_count,dominant_conflict_type,high_scale_override_rate,wrong_class_drift_rate,example_slides,conflict_type,count,incorrect_rate,main_true_label,main_pred_label
low_high_pair,low_concept::nonadeno_benign_reactive_low,high_concept::nonadeno_intercellular_bridges_high,,,,,,,,,nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,nonadeno_intercellular_bridges_high,A high magnification histopathology image showing squamous cell carcinoma with intercellular bridges.,58.0,0.29896907216494845,0.0042692800578451396,50.0,8.0,consistent_correct_support,0.0,0.1206896551724138,"[""2461700-B2"", ""2463127-B3"", ""2465396-B2"", ""2468673-B2"", ""2469927-B2"", ""2471884-B2"", ""2471957-B"", ""2473212-B4"", ""2473534-B2"", ""2485275-B2"", ""2486687-B3"", ""2487053-B2""]",,,,,
low_high_pair,low_concept::nonadeno_benign_reactive_low,high_concept::nonadeno_keratinization_high,,,,,,,,,nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,nonadeno_keratinization_high,A high magnification histopathology image showing squamous cell carcinoma with keratinization and keratin pearls.,58.0,0.29896907216494845,0.0006970576273342164,50.0,8.0,consistent_correct_support,0.0,0.1206896551724138,"[""2461700-B2"", ""2463127-B3"", ""2465396-B2"", ""2468673-B2"", ""2469927-B2"", ""2471884-B2"", ""2471957-B"", ""2473212-B4"", ""2473534-B2"", ""2485275-B2"", ""2486687-B3"", ""2487053-B2""]",,,,,
low_high_pair,low_concept::nonadeno_benign_reactive_low,high_concept::nonadeno_dense_eosinophilic_cytoplasm_high,,,,,,,,,nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,nonadeno_dense_eosinophilic_cytoplasm_high,A high magnification histopathology image showing squamous carcinoma cells with dense eosinophilic cytoplasm and distinct cell borders.,57.0,0.29381443298969073,0.00033666830922326617,49.0,8.0,consistent_correct_support,0.0,0.12280701754385964,"[""2461700-B2"", ""2463127-B3"", ""2465396-B2"", ""2468673-B2"", ""2469927-B2"", ""2471884-B2"", ""2471957-B"", ""2473212-B4"", ""2473534-B2"", ""2485275-B2"", ""2486687-B3"", ""2487053-B2""]",,,,,
low_high_pair,low_concept::nonadeno_solid_nests_low,high_concept::nonadeno_intercellular_bridges_high,,,,,,,,,nonadeno_solid_nests_low,A low magnification histopathology image showing solid non-gland-forming tumor nests without adenocarcinoma-type acinar structures.,nonadeno_intercellular_bridges_high,A high magnification histopathology image showing squamous cell carcinoma with intercellular bridges.,53.0,0.27319587628865977,0.0043824161077491005,46.0,7.0,weak_or_mixed_conflict,0.0,0.1320754716981132,"[""2461700-B2"", ""2462478-B2"", ""2463127-B3"", ""2465396-B2"", ""2468673-B2"", ""2469029-B2"", ""2469927-B2"", ""2471957-B"", ""2473534-B2"", ""2473621-B3"", ""2484727-B2"", ""2485275-B2""]",,,,,
low_high_pair,low_concept::nonadeno_hamartoma_low,high_concept::adeno_hobnail_high,,,,,,,,,nonadeno_hamartoma_low,A low magnification histopathology image showing pulmonary hamartoma with cartilage and benign mesenchymal components.,adeno_hobnail_high,A high magnification histopathology image showing hobnail-like adenocarcinoma cells lining alveolar spaces.,53.0,0.27319587628865977,0.0010767649669089735,51.0,2.0,high_scale_dominant_correct,1.0,0.0,"[""2460641-B2"", ""2461671-B2"", ""2461677-B2"", ""2462637-B2"", ""2463656-B2"", ""2465243-B2"", ""2465568-B2"", ""2466923-B2"", ""2468796-B3"", ""2469004-B2"", ""2469496-B"", ""2469569-B2""]",,,,,
low_high_pair,low_concept::nonadeno_solid_nests_low,high_concept::nonadeno_keratinization_high,,,,,,,,,nonadeno_solid_nests_low,A low magnification histopathology image showing solid non-gland-forming tumor nests without adenocarcinoma-type acinar structures.,nonadeno_keratinization_high,A high magnification histopathology image showing squamous cell carcinoma with keratinization and keratin pearls.,53.0,0.27319587628865977,0.0006593155957587084,46.0,7.0,weak_or_mixed_conflict,0.0,0.1320754716981132,"[""2461700-B2"", ""2462478-B2"", ""2463127-B3"", ""2465396-B2"", ""2468673-B2"", ""2469029-B2"", ""2469927-B2"", ""2471957-B"", ""2473534-B2"", ""2473621-B3"", ""2484727-B2"", ""2485275-B2""]",,,,,
low_high_pair,low_concept::nonadeno_solid_nests_low,high_concept::nonadeno_dense_eosinophilic_cytoplasm_high,,,,,,,,,nonadeno_solid_nests_low,A low magnification histopathology image showing solid non-gland-forming tumor nests without adenocarcinoma-type acinar structures.,nonadeno_dense_eosinophilic_cytoplasm_high,A high magnification histopathology image showing squamous carcinoma cells with dense eosinophilic cytoplasm and distinct cell borders.,53.0,0.27319587628865977,0.00041995151132653656,46.0,7.0,weak_or_mixed_conflict,0.0,0.1320754716981132,"[""2461700-B2"", ""2462478-B2"", ""2463127-B3"", ""2465396-B2"", ""2468673-B2"", ""2469029-B2"", ""2469927-B2"", ""2471957-B"", ""2473534-B2"", ""2473621-B3"", ""2484727-B2"", ""2485275-B2""]",,,,,
low_high_pair,low_concept::nonadeno_inflammatory_low,high_concept::nonadeno_intercellular_bridges_high,,,,,,,,,nonadeno_inflammatory_low,A low magnification histopathology image showing inflammatory or granulomatous lung lesion without malignant glandular structures.,nonadeno_intercellular_bridges_high,A high magnification histopathology image showing squamous cell carcinoma with intercellular bridges.,52.0,0.26804123711340205,0.0041765606196240805,46.0,6.0,consistent_correct_support,0.0,0.09615384615384616,"[""2462478-B2"", ""2468673-B2"", ""2469029-B2"", ""2471884-B2"", ""2473621-B3"", ""2483850-B2"", ""2485275-B2"", ""2486687-B3"", ""2487274-B2"", ""2487558-B2"", ""2488769-B2"", ""25001929B3""]",,,,,
low_high_pair,low_concept::nonadeno_benign_reactive_low,high_concept::adeno_papillary_high,,,,,,,,,nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,adeno_papillary_high,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,52.0,0.26804123711340205,0.0008286092377786662,48.0,4.0,high_scale_dominant_correct,1.0,0.0,"[""2460641-B2"", ""2460960-B"", ""2461671-B2"", ""2461677-B2"", ""2465568-B2"", ""2466923-B2"", ""2469004-B2"", ""2471237-B2"", ""2471452-B2"", ""2471959-B2"", ""2471963-B"", ""2473218-B3""]",,,,,
low_high_pair,low_concept::nonadeno_inflammatory_low,high_concept::nonadeno_keratinization_high,,,,,,,,,nonadeno_inflammatory_low,A low magnification histopathology image showing inflammatory or granulomatous lung lesion without malignant glandular structures.,nonadeno_keratinization_high,A high magnification histopathology image showing squamous cell carcinoma with keratinization and keratin pearls.,52.0,0.26804123711340205,0.000632608962375186,46.0,6.0,consistent_correct_support,0.0,0.09615384615384616,"[""2462478-B2"", ""2468673-B2"", ""2469029-B2"", ""2471884-B2"", ""2473621-B3"", ""2483850-B2"", ""2485275-B2"", ""2486687-B3"", ""2487274-B2"", ""2487558-B2"", ""2488769-B2"", ""25001929B3""]",,,,,
low_high_pair,low_concept::nonadeno_benign_reactive_low,high_concept::adeno_atypical_glands_high,,,,,,,,,nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,adeno_atypical_glands_high,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,51.0,0.26288659793814434,0.00045584789330327396,48.0,3.0,high_scale_dominant_correct,1.0,0.0,"[""2460641-B2"", ""2460960-B"", ""2461671-B2"", ""2461677-B2"", ""2465568-B2"", ""2466923-B2"", ""2469004-B2"", ""2471237-B2"", ""2471452-B2"", ""2471959-B2"", ""2471963-B"", ""2473218-B3""]",,,,,
low_high_pair,low_concept::nonadeno_inflammatory_low,high_concept::nonadeno_dense_eosinophilic_cytoplasm_high,,,,,,,,,nonadeno_inflammatory_low,A low magnification histopathology image showing inflammatory or granulomatous lung lesion without malignant glandular structures.,nonadeno_dense_eosinophilic_cytoplasm_high,A high magnification histopathology image showing squamous carcinoma cells with dense eosinophilic cytoplasm and distinct cell borders.,51.0,0.26288659793814434,0.00038569602157178715,45.0,6.0,consistent_correct_support,0.0,0.09803921568627451,"[""2462478-B2"", ""2468673-B2"", ""2469029-B2"", ""2471884-B2"", ""2473621-B3"", ""2483850-B2"", ""2485275-B2"", ""2486687-B3"", ""2487274-B2"", ""2487558-B2"", ""2488769-B2"", ""25001929B3""]",,,,,
low_high_pair,low_concept::nonadeno_benign_reactive_low,high_concept::adeno_micropapillary_high,,,,,,,,,nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,adeno_micropapillary_high,A high magnification histopathology image showing small floating clusters of adenocarcinoma cells without fibrovascular cores.,51.0,0.26288659793814434,0.00024035071839808138,48.0,3.0,high_scale_dominant_correct,1.0,0.0,"[""2460641-B2"", ""2460960-B"", ""2461671-B2"", ""2461677-B2"", ""2465568-B2"", ""2466923-B2"", ""2469004-B2"", ""2471237-B2"", ""2471452-B2"", ""2471959-B2"", ""2471963-B"", ""2473218-B3""]",,,,,
low_high_pair,low_concept::nonadeno_benign_reactive_low,high_concept::adeno_fused_glands_high,,,,,,,,,nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,adeno_fused_glands_high,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,51.0,0.26288659793814434,0.0001159931146661246,48.0,3.0,high_scale_dominant_correct,1.0,0.0,"[""2460641-B2"", ""2460960-B"", ""2461671-B2"", ""2461677-B2"", ""2465568-B2"", ""2466923-B2"", ""2469004-B2"", ""2471237-B2"", ""2471452-B2"", ""2471959-B2"", ""2471963-B"", ""2473218-B3""]",,,,,
low_high_pair,low_concept::nonadeno_fibroinflammatory_low,high_concept::adeno_hobnail_high,,,,,,,,,nonadeno_fibroinflammatory_low,A low magnification histopathology image showing a fibroinflammatory lung lesion with scarring and no malignant gland formation.,adeno_hobnail_high,A high magnification histopathology image showing hobnail-like adenocarcinoma cells lining alveolar spaces.,51.0,0.26288659793814434,5.665177669235568e-05,49.0,2.0,high_scale_dominant_correct,1.0,0.0,"[""2460641-B2"", ""2461671-B2"", ""2461677-B2"", ""2462637-B2"", ""2463656-B2"", ""2465243-B2"", ""2465568-B2"", ""2466923-B2"", ""2468796-B3"", ""2469004-B2"", ""2469496-B"", ""2469569-B2""]",,,,,
low_high_pair,low_concept::nonadeno_solid_nests_low,high_concept::adeno_hobnail_high,,,,,,,,,nonadeno_solid_nests_low,A low magnification histopathology image showing solid non-gland-forming tumor nests without adenocarcinoma-type acinar structures.,adeno_hobnail_high,A high magnification histopathology image showing hobnail-like adenocarcinoma cells lining alveolar spaces.,48.0,0.24742268041237114,6.469840447773594e-05,47.0,1.0,high_scale_dominant_correct,1.0,0.0,"[""2460641-B2"", ""2461671-B2"", ""2461677-B2"", ""2462637-B2"", ""2463656-B2"", ""2465243-B2"", ""2465568-B2"", ""2466923-B2"", ""2468796-B3"", ""2469004-B2"", ""2469496-B"", ""2469569-B2""]",,,,,
low_high_pair,low_concept::nonadeno_hamartoma_low,high_concept::nonadeno_sarcomatoid_high,,,,,,,,,nonadeno_hamartoma_low,A low magnification histopathology image showing pulmonary hamartoma with cartilage and benign mesenchymal components.,nonadeno_sarcomatoid_high,A high magnification histopathology image showing spindle-shaped malignant tumor cells.,46.0,0.23711340206185566,0.001023605583634091,41.0,5.0,consistent_correct_support,0.0,0.10869565217391304,"[""2461700-B2"", ""2468673-B2"", ""2469029-B2"", ""2469927-B2"", ""2473212-B4"", ""2483850-B2"", ""2485275-B2"", ""2486687-B3"", ""2487274-B2"", ""2488769-B2"", ""25001929B3"", ""25013629B6""]",,,,,
low_high_pair,low_concept::nonadeno_fibroinflammatory_low,high_concept::nonadeno_sarcomatoid_high,,,,,,,,,nonadeno_fibroinflammatory_low,A low magnification histopathology image showing a fibroinflammatory lung lesion with scarring and no malignant gland formation.,nonadeno_sarcomatoid_high,A high magnification histopathology image showing spindle-shaped malignant tumor cells.,46.0,0.23711340206185566,1.3737865908004847e-05,41.0,5.0,consistent_correct_support,0.0,0.10869565217391304,"[""2461700-B2"", ""2468673-B2"", ""2469029-B2"", ""2469927-B2"", ""2473212-B4"", ""2483850-B2"", ""2485275-B2"", ""2486687-B3"", ""2487274-B2"", ""2488769-B2"", ""25001929B3"", ""25013629B6""]",,,,,
low_high_pair,low_concept::nonadeno_inflammatory_low,high_concept::adeno_papillary_high,,,,,,,,,nonadeno_inflammatory_low,A low magnification histopathology image showing inflammatory or granulomatous lung lesion without malignant glandular structures.,adeno_papillary_high,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,45.0,0.23195876288659795,0.000788050972019818,44.0,1.0,high_scale_dominant_correct,1.0,0.0,"[""2460239-B2"", ""2462598-B"", ""2462637-B2"", ""2463647-B2"", ""2463656-B2"", ""2464548-B"", ""2465397-B"", ""2468796-B3"", ""2469033-B2"", ""2469496-B"", ""2469569-B2"", ""2469849-B2""]",,,,,
low_high_pair,low_concept::nonadeno_inflammatory_low,high_concept::adeno_atypical_glands_high,,,,,,,,,nonadeno_inflammatory_low,A low magnification histopathology image showing inflammatory or granulomatous lung lesion without malignant glandular structures.,adeno_atypical_glands_high,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,45.0,0.23195876288659795,0.00047047692989607426,44.0,1.0,high_scale_dominant_correct,1.0,0.0,"[""2460239-B2"", ""2462598-B"", ""2462637-B2"", ""2463647-B2"", ""2463656-B2"", ""2464548-B"", ""2465397-B"", ""2468796-B3"", ""2469033-B2"", ""2469496-B"", ""2469569-B2"", ""2469849-B2""]",,,,,
low_high_pair,low_concept::nonadeno_inflammatory_low,high_concept::adeno_micropapillary_high,,,,,,,,,nonadeno_inflammatory_low,A low magnification histopathology image showing inflammatory or granulomatous lung lesion without malignant glandular structures.,adeno_micropapillary_high,A high magnification histopathology image showing small floating clusters of adenocarcinoma cells without fibrovascular cores.,45.0,0.23195876288659795,0.0001657754588355763,44.0,1.0,high_scale_dominant_correct,1.0,0.0,"[""2460239-B2"", ""2462598-B"", ""2462637-B2"", ""2463647-B2"", ""2463656-B2"", ""2464548-B"", ""2465397-B"", ""2468796-B3"", ""2469033-B2"", ""2469496-B"", ""2469569-B2"", ""2469849-B2""]",,,,,
low_high_pair,low_concept::nonadeno_inflammatory_low,high_concept::adeno_fused_glands_high,,,,,,,,,nonadeno_inflammatory_low,A low magnification histopathology image showing inflammatory or granulomatous lung lesion without malignant glandular structures.,adeno_fused_glands_high,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,45.0,0.23195876288659795,0.00012532510723568317,44.0,1.0,high_scale_dominant_correct,1.0,0.0,"[""2460239-B2"", ""2462598-B"", ""2462637-B2"", ""2463647-B2"", ""2463656-B2"", ""2464548-B"", ""2465397-B"", ""2468796-B3"", ""2469033-B2"", ""2469496-B"", ""2469569-B2"", ""2469849-B2""]",,,,,
low_high_pair,low_concept::nonadeno_metastatic_low,high_concept::adeno_hobnail_high,,,,,,,,,nonadeno_metastatic_low,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.,adeno_hobnail_high,A high magnification histopathology image showing hobnail-like adenocarcinoma cells lining alveolar spaces.,43.0,0.22164948453608246,7.045265855378694e-05,42.0,1.0,high_scale_dominant_correct,1.0,0.0,"[""2460641-B2"", ""2461671-B2"", ""2461677-B2"", ""2462637-B2"", ""2463656-B2"", ""2465243-B2"", ""2465568-B2"", ""2466923-B2"", ""2468796-B3"", ""2469004-B2"", ""2469496-B"", ""2469569-B2""]",,,,,
low_high_pair,low_concept::nonadeno_hamartoma_low,high_concept::nonadeno_chondroid_matrix_high,,,,,,,,,nonadeno_hamartoma_low,A low magnification histopathology image showing pulmonary hamartoma with cartilage and benign mesenchymal components.,nonadeno_chondroid_matrix_high,A high magnification histopathology image showing chondroid or myxochondroid matrix characteristic of hamartomatous morphology.,42.0,0.21649484536082475,0.0010588301285095701,38.0,4.0,consistent_correct_support,0.0,0.09523809523809523,"[""2471884-B2"", ""2483850-B2"", ""2487053-B2"", ""2487558-B2"", ""2488050-B3"", ""25001929B3"", ""25015422B"", ""25016031B2"", ""25017355B4"", ""25017923B"", ""25021277B4"", ""25022013B""]",,,,,
low_high_pair,low_concept::nonadeno_fibroinflammatory_low,high_concept::nonadeno_chondroid_matrix_high,,,,,,,,,nonadeno_fibroinflammatory_low,A low magnification histopathology image showing a fibroinflammatory lung lesion with scarring and no malignant gland formation.,nonadeno_chondroid_matrix_high,A high magnification histopathology image showing chondroid or myxochondroid matrix characteristic of hamartomatous morphology.,41.0,0.211340206185567,1.6520250051081072e-05,37.0,4.0,consistent_correct_support,0.0,0.0975609756097561,"[""2471884-B2"", ""2483850-B2"", ""2487053-B2"", ""2487558-B2"", ""25001929B3"", ""25015422B"", ""25016031B2"", ""25017355B4"", ""25017923B"", ""25021277B4"", ""25022013B"", ""25023687B4""]",,,,,
low_high_pair,low_concept::nonadeno_metastatic_low,high_concept::nonadeno_intercellular_bridges_high,,,,,,,,,nonadeno_metastatic_low,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.,nonadeno_intercellular_bridges_high,A high magnification histopathology image showing squamous cell carcinoma with intercellular bridges.,38.0,0.1958762886597938,0.004652724032089606,34.0,4.0,weak_or_mixed_conflict,0.0,0.10526315789473684,"[""2461700-B2"", ""2462478-B2"", ""2463127-B3"", ""2465396-B2"", ""2469029-B2"", ""2469927-B2"", ""2471957-B"", ""2473534-B2"", ""2473621-B3"", ""2484727-B2"", ""2487053-B2"", ""2487274-B2""]",,,,,
low_high_pair,low_concept::nonadeno_metastatic_low,high_concept::nonadeno_keratinization_high,,,,,,,,,nonadeno_metastatic_low,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.,nonadeno_keratinization_high,A high magnification histopathology image showing squamous cell carcinoma with keratinization and keratin pearls.,38.0,0.1958762886597938,0.0006760869427926031,34.0,4.0,weak_or_mixed_conflict,0.0,0.10526315789473684,"[""2461700-B2"", ""2462478-B2"", ""2463127-B3"", ""2465396-B2"", ""2469029-B2"", ""2469927-B2"", ""2471957-B"", ""2473534-B2"", ""2473621-B3"", ""2484727-B2"", ""2487053-B2"", ""2487274-B2""]",,,,,
low_high_pair,low_concept::nonadeno_metastatic_low,high_concept::nonadeno_dense_eosinophilic_cytoplasm_high,,,,,,,,,nonadeno_metastatic_low,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.,nonadeno_dense_eosinophilic_cytoplasm_high,A high magnification histopathology image showing squamous carcinoma cells with dense eosinophilic cytoplasm and distinct cell borders.,38.0,0.1958762886597938,0.0004608450679506027,34.0,4.0,weak_or_mixed_conflict,0.0,0.10526315789473684,"[""2461700-B2"", ""2462478-B2"", ""2463127-B3"", ""2465396-B2"", ""2469029-B2"", ""2469927-B2"", ""2471957-B"", ""2473534-B2"", ""2473621-B3"", ""2484727-B2"", ""2487053-B2"", ""2487274-B2""]",,,,,
low_high_pair,low_concept::nonadeno_benign_reactive_low,high_concept::nonadeno_chondroid_matrix_high,,,,,,,,,nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,nonadeno_chondroid_matrix_high,A high magnification histopathology image showing chondroid or myxochondroid matrix characteristic of hamartomatous morphology.,37.0,0.19072164948453607,2.8926145437259085e-06,33.0,4.0,consistent_correct_support,0.0,0.10810810810810811,"[""2471884-B2"", ""2487053-B2"", ""2487558-B2"", ""2488050-B3"", ""25001929B3"", ""25015422B"", ""25016031B2"", ""25017355B4"", ""25017923B"", ""25021277B4"", ""25022013B"", ""25023687B4""]",,,,,
low_high_pair,low_concept::nonadeno_hamartoma_low,high_concept::adeno_mucinous_high,,,,,,,,,nonadeno_hamartoma_low,A low magnification histopathology image showing pulmonary hamartoma with cartilage and benign mesenchymal components.,adeno_mucinous_high,A high magnification histopathology image showing adenocarcinoma cells with mucin production and mucinous cytoplasm.,32.0,0.16494845360824742,0.0011524198231741885,31.0,1.0,high_scale_dominant_correct,1.0,0.0,"[""2460239-B2"", ""2460628-B2"", ""2460960-B"", ""2462598-B"", ""2463647-B2"", ""2464548-B"", ""2469033-B2"", ""2473218-B3"", ""2474337-B3"", ""2474638-B3"", ""2475022-B"", ""2482056-B4""]",,,,,
low_high_pair,low_concept::nonadeno_fibroinflammatory_low,high_concept::adeno_mucinous_high,,,,,,,,,nonadeno_fibroinflammatory_low,A low magnification histopathology image showing a fibroinflammatory lung lesion with scarring and no malignant gland formation.,adeno_mucinous_high,A high magnification histopathology image showing adenocarcinoma cells with mucin production and mucinous cytoplasm.,32.0,0.16494845360824742,2.6010181133015843e-05,31.0,1.0,high_scale_dominant_correct,1.0,0.0,"[""2460239-B2"", ""2460628-B2"", ""2460960-B"", ""2462598-B"", ""2463647-B2"", ""2464548-B"", ""2469033-B2"", ""2473218-B3"", ""2474337-B3"", ""2474638-B3"", ""2475022-B"", ""2482056-B4""]",,,,,
low_high_pair,low_concept::nonadeno_inflammatory_low,high_concept::nonadeno_sarcomatoid_high,,,,,,,,,nonadeno_inflammatory_low,A low magnification histopathology image showing inflammatory or granulomatous lung lesion without malignant glandular structures.,nonadeno_sarcomatoid_high,A high magnification histopathology image showing spindle-shaped malignant tumor cells.,32.0,0.16494845360824742,5.1768975594618876e-06,29.0,3.0,consistent_correct_support,0.0,0.09375,"[""2468673-B2"", ""2469029-B2"", ""2483850-B2"", ""2485275-B2"", ""2486687-B3"", ""2487274-B2"", ""2488769-B2"", ""25001929B3"", ""25014124B2"", ""25015052B3"", ""25015087B2"", ""25015622B2""]",,,,,
low_high_pair,low_concept::nonadeno_benign_reactive_low,high_concept::adeno_hobnail_high,,,,,,,,,nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,adeno_hobnail_high,A high magnification histopathology image showing hobnail-like adenocarcinoma cells lining alveolar spaces.,30.0,0.15463917525773196,4.777186656892181e-05,28.0,2.0,high_scale_dominant_correct,1.0,0.0,"[""2460641-B2"", ""2461671-B2"", ""2461677-B2"", ""2465568-B2"", ""2466923-B2"", ""2469004-B2"", ""2471237-B2"", ""2471963-B"", ""2474150-B3"", ""2475126-B2"", ""2477541-B2"", ""2477949-B2""]",,,,,
low_high_pair,low_concept::nonadeno_solid_nests_low,high_concept::nonadeno_sarcomatoid_high,,,,,,,,,nonadeno_solid_nests_low,A low magnification histopathology image showing solid non-gland-forming tumor nests without adenocarcinoma-type acinar structures.,nonadeno_sarcomatoid_high,A high magnification histopathology image showing spindle-shaped malignant tumor cells.,30.0,0.15463917525773196,1.5713544692311353e-05,25.0,5.0,weak_or_mixed_conflict,0.0,0.16666666666666666,"[""2461700-B2"", ""2468673-B2"", ""2469029-B2"", ""2469927-B2"", ""2485275-B2"", ""2486687-B3"", ""2487274-B2"", ""2488769-B2"", ""25001929B3"", ""25013629B6"", ""25014124B2"", ""25015052B3""]",,,,,
low_high_pair,low_concept::nonadeno_inflammatory_low,high_concept::nonadeno_chondroid_matrix_high,,,,,,,,,nonadeno_inflammatory_low,A low magnification histopathology image showing inflammatory or granulomatous lung lesion without malignant glandular structures.,nonadeno_chondroid_matrix_high,A high magnification histopathology image showing chondroid or myxochondroid matrix characteristic of hamartomatous morphology.,30.0,0.15463917525773196,4.444947917640771e-06,27.0,3.0,consistent_correct_support,0.0,0.1,"[""2471884-B2"", ""2483850-B2"", ""2487558-B2"", ""25001929B3"", ""25017355B4"", ""25021277B4"", ""25025087B"", ""25026144B2"", ""25026499B3"", ""25026782B3"", ""25027181B3"", ""25028514B""]",,,,,
low_high_pair,low_concept::nonadeno_benign_reactive_low,high_concept::nonadeno_sarcomatoid_high,,,,,,,,,nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,nonadeno_sarcomatoid_high,A high magnification histopathology image showing spindle-shaped malignant tumor cells.,30.0,0.15463917525773196,2.4073543990903135e-06,26.0,4.0,consistent_correct_support,0.0,0.13333333333333333,"[""2461700-B2"", ""2468673-B2"", ""2469927-B2"", ""2473212-B4"", ""2485275-B2"", ""2486687-B3"", ""25001929B3"", ""25013629B6"", ""25015052B3"", ""25015191B3"", ""25017923B"", ""25023687B2""]",,,,,
low_high_pair,low_concept::nonadeno_sarcomatoid_low,high_concept::nonadeno_intercellular_bridges_high,,,,,,,,,nonadeno_sarcomatoid_low,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.,nonadeno_intercellular_bridges_high,A high magnification histopathology image showing squamous cell carcinoma with intercellular bridges.,29.0,0.14948453608247422,0.004244156178150625,27.0,2.0,consistent_correct_support,0.0,0.034482758620689655,"[""2471884-B2"", ""2473212-B4"", ""2483850-B2"", ""25015191B3"", ""25016031B2"", ""25020556B4"", ""25022013B"", ""25025076B"", ""25025087B"", ""25025954B3"", ""25026144B2"", ""25026782B3""]",,,,,
low_high_pair,low_concept::nonadeno_sarcomatoid_low,high_concept::nonadeno_keratinization_high,,,,,,,,,nonadeno_sarcomatoid_low,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.,nonadeno_keratinization_high,A high magnification histopathology image showing squamous cell carcinoma with keratinization and keratin pearls.,29.0,0.14948453608247422,0.0006759604361950598,27.0,2.0,consistent_correct_support,0.0,0.034482758620689655,"[""2471884-B2"", ""2473212-B4"", ""2483850-B2"", ""25015191B3"", ""25016031B2"", ""25020556B4"", ""25022013B"", ""25025076B"", ""25025087B"", ""25025954B3"", ""25026144B2"", ""25026782B3""]",,,,,
low_high_pair,low_concept::nonadeno_sarcomatoid_low,high_concept::nonadeno_dense_eosinophilic_cytoplasm_high,,,,,,,,,nonadeno_sarcomatoid_low,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.,nonadeno_dense_eosinophilic_cytoplasm_high,A high magnification histopathology image showing squamous carcinoma cells with dense eosinophilic cytoplasm and distinct cell borders.,28.0,0.14432989690721648,0.0003299076637062285,26.0,2.0,consistent_correct_support,0.0,0.03571428571428571,"[""2471884-B2"", ""2473212-B4"", ""2483850-B2"", ""25015191B3"", ""25016031B2"", ""25020556B4"", ""25022013B"", ""25025076B"", ""25025087B"", ""25025954B3"", ""25026144B2"", ""25026782B3""]",,,,,
low_high_pair,low_concept::nonadeno_solid_nests_low,high_concept::adeno_mucinous_high,,,,,,,,,nonadeno_solid_nests_low,A low magnification histopathology image showing solid non-gland-forming tumor nests without adenocarcinoma-type acinar structures.,adeno_mucinous_high,A high magnification histopathology image showing adenocarcinoma cells with mucin production and mucinous cytoplasm.,28.0,0.14432989690721648,3.093599341174814e-05,28.0,0.0,high_scale_dominant_correct,1.0,0.0,"[""2460239-B2"", ""2460628-B2"", ""2460960-B"", ""2462598-B"", ""2463647-B2"", ""2464548-B"", ""2469033-B2"", ""2474337-B3"", ""2474638-B3"", ""2475022-B"", ""2482056-B4"", ""2482896-B2""]",,,,,
